"RECEITA_TOTAL","RECEITA_RFB","Imposto_Import","IPI","IR","IOF","COFINS","PIS_PASEP","CSLL","CPMF","CIDE","Outras","Incentivos_Fiscais","RGPS","RECEITA_NAO_RFB","Concessoes","Dividendos","Seguridade_Servidor","Receitas_Exp_RN","Receitas_Proprias","Salario_Educacao","FGTS_Complemento","Demais_Receitas","TRANSFERENCIAS","FPM_FPE","Fundos_Constitucionais","Repasse_Total","Superavit_Fundos","Contr_Salario_Educ","Expl_Rec_Naturais","CIDE","Demais","RECEITA_LIQUIDA","DESPESA_TOTAL","Beneficios_Previd","Pessoal","Outras_Desp_Obrigat","Abono_Seg_Desemprego","Anistiados","Apoio_Est_Mun","Legisl_Espec_Indenizacoes","Loas_RMV","Complem_FGTS","Cred_Extraordinario","Compensacao_RGPS_Desoneracoes","Fabricacao_Moedas","FUNDEB","FUNDO_DF","LEJU_MPU","Lei_Kandir","Judiciais_Precatorios","Subsidios_Subvencoes_PROAGRO","Transferencias_ANA","Transferencias_ANEEL","Impacto_FIES","Financ_Eleicoes","Demais_obrigatorias","Desp_Exec_ProgFin","Obriga_Contro_Fluxo","DESPESAS_DISCRICIONARIAS","PRIMARIO","AJUSTE","AJUSTE_ITAIPU","AJUSTE_CAIXA","AJUSTE_NAO_SAC","AJUSTE_COMPENS","DISCREPANCIA","RESULTADO_PRIMARIO","JUROS_NOMINAIS","RESULTADO_NOMINAL"
178949.060567073,117493.488886738,5015.78832754695,9507.45876543109,46433.9866540537,5915.18996317488,28379.9931024743,7310.34550918404,12085.1464797494,2.69065901230446,1730.03835201858,1112.85107409224,-48.5540297689714,42440.0655919925,19064.0601181118,81.9394402759806,18.8237773562277,1474.43987952279,9855.41858377343,2118.83096217893,2188.33253853169,0,3326.27493647275,27439.8640604719,21455.8779602305,210.298146820843,1399.96157362428,-1189.66342680343,1512.42822828621,2453.4198359523,1219.37200125788,588.467887924085,151509.196506601,127920.663898109,45186.7535830761,28352.1649704327,23002.5575654412,7052.77770362592,27.1875140441993,0,61.3769477048303,4424.49438658799,0,843.384727027323,0,167.394932901987,2622.37276848518,106.624302537482,1180.11250307311,1680.30280208234,34.3813984014392,2955.04486000975,22.1615804344825,0,205.032746554931,0,1619.9083919702,31379.1877791591,14121.7556900069,17257.4320891522,23588.5326084918,0,0,0,0,0,-4.47944408909132,23584.0531644027,-30038.0738129129,-6454.02064851021
163665.774034528,102299.838573449,5628.64055891564,9248.06092870528,34411.3396679977,5494.75449883467,27555.0020317678,7059.79688057336,7367.63209484496,47.6384463563629,1328.42674308114,4158.54672237212,0,42297.4007103171,19068.5347507615,36.5764885434277,4321.8170755074,2584.3414966908,3193.1150616064,3334.56452690774,2179.92465602782,0,3418.19544547789,30239.6649305776,22441.1736785312,737.148262764706,1394.48577124895,-657.337508484242,1306.10261469877,5620.83543975552,0,134.404934827458,133426.10910395,123901.141582846,50972.6902964906,31911.841386146,13702.9237052199,4878.86085491875,25.0035390730709,0,59.0951430586605,4406.1116905377,0,293.945974193099,0,233.418993867563,0,150.363812659512,1167.20885115518,1671.61055421046,24.8044042739157,513.086120741758,22.1766104071507,0,165.920926743412,0,91.3162293796721,27313.6861949899,12830.6810374871,14483.0051575027,9524.96752110358,0,0,0,0,0,367.095176835134,9892.06269793872,-27938.4426477434,-18046.3799498047
205095.73971061,113363.029335567,5124.4977121534,3235.02147751372,48841.4978117474,6169.63709533965,29710.559779085,7737.64055088676,7079.76883465257,-51.2923091194901,882.261388902736,4633.43699440562,-1.4374091772056,71033.8840309731,20700.2637532465,4274.53322037875,1090.50332206266,1941.66557091996,3255.77706284466,2133.46234167089,2260.68687388865,0,5743.63536148094,36148.2582165027,31622.8893394213,738.591157641695,1776.8843704213,-1038.2932127796,1301.55032769478,2376.86113293423,0,108.366258810716,168947.481494107,165910.853222873,61031.8274768884,38985.7291500022,20121.6604420916,5701.13800675307,36.5423281237846,0,56.1313823242268,4380.2188135023,0,956.120669321823,0,165.747635989808,2595.83107984527,110.402174227295,1640.87642131353,1663.29603846369,34.5432672122078,1065.24050987934,128.843026062147,0,1093.50421566136,0,493.224873411754,45771.6361538905,15492.7102466954,30278.9259071951,3036.62827123418,0,0,0,0,0,2087.1813740594,5123.80964529358,-32700.8039121495,-27576.9942668559
208225.940589539,144040.493034547,4752.66596308101,8494.87145560816,65828.6831352978,5974.79787349696,29775.5560200081,8134.77177534628,18247.458724779,16.9817178147527,858.959033433458,1955.74733568186,0,39895.7559040747,24289.6916509174,647.204565203138,0.0802273814719571,1493.08176298365,11234.9853491185,3227.89085933894,3938.43872713228,0,3748.01015975938,28653.4262193931,22984.7410818441,836.527594025458,1542.13114131262,-705.60354728716,1225.92191233175,2589.11631067413,911.870158254445,105.249162263165,179572.514370146,137591.827830346,46013.9349985163,33613.7411714313,22322.5373067099,4713.97333202126,24.7594198507115,0,67.1994186491063,4711.9216151821,0,395.582240905455,0,11.5562320171902,3655.48870276502,126.498253532934,1231.47821813888,330.806776051116,23.2946255440325,5825.22398443427,57.9558915736263,0,394.067894568653,0,752.730701475503,35641.6143536889,12599.4997976739,23042.114556015,41980.6865398001,300.185726748862,300.185726748862,0,0,0,-1091.53289878711,41189.3393677618,-36742.4017238845,4446.93764387728
157207.875500414,95727.5957361111,4393.17185760482,6678.55371096295,33518.1061133336,4981.24147629825,25958.418090291,7283.78557861768,9639.59394154749,19.0436895902555,812.137065178379,2443.54421268662,0,38105.1221691245,23375.1575951786,31.313172482795,10055.6369808361,1397.72062478789,3154.28693806508,2732.57299897921,2322.21906575254,0,3681.40781427499,37190.8596068326,28000.1446443435,654.217630269662,1857.08638062915,-1202.86875035948,2352.47875943229,6148.56196320836,0,35.4566095788046,120017.015893582,109128.035714617,48528.8649779937,29198.9168879367,10440.1513763124,3054.47580062089,34.5772950729835,0,65.2592609763016,4968.04020511641,0,306.146466609389,0,24.105506561511,0,117.924657423413,1230.99540997735,329.325059115407,27.2682148069121,170.489682280337,9.86048664256094,0,33.7265837324936,0,67.9567473764301,20960.102472374,11637.8644315301,9322.23804084389,10888.9801789648,291.922424757503,291.922424757503,0,0,0,-406.325589902732,10774.5770138196,-29106.8741589012,-18332.2971450816
167674.310395605,108749.893469711,4884.73613323092,6590.31489801059,42571.869097758,5238.89964515562,26841.6883940559,7352.85393003449,10473.9091373518,5.97277394282646,883.235305503648,3906.41415466709,-64.3964502112114,44939.8144094914,14048.9989666137,30.5390087293405,6.56056805906301,1500.42937999157,3015.310143397,2726.298140713,2263.79580695342,0,4506.06591877028,23771.7758496425,19137.7524987544,481.058298074721,1258.61521662378,-777.556918549063,1390.41171831039,2729.06116673768,0,33.4921677652925,143902.534545962,128921.351322536,48508.3058930658,28454.2332829049,17169.3376992794,5520.85214082794,31.2768854295944,0,72.114893301686,4987.51077294978,0,352.332930524944,0,181.191729762373,1227.33762105958,177.279118032334,1435.11220615836,328.634944752584,44.8619436279223,988.12373693712,18.9769014393409,0,471.132846114724,0,1332.5990283611,34789.4744472859,14977.4600720177,19812.0143752682,14981.1832234261,312.692842974697,312.692842974697,0,0,0,-214.974012132112,15078.9020542687,-35982.6963358344,-20903.7942815657
194177.180903392,121807.427315377,4502.64370958459,8352.94630057215,55177.9042415659,5667.61837582566,28516.6308307195,7342.65306836696,10210.2747932804,29.5459509842033,936.595588073457,1070.61445640374,-211.97782654319,43738.0932050272,28843.6382095311,71.4077946997069,153.961651296298,1411.52660775719,11434.0675359482,2787.22900320965,2238.83151103018,606.120666914378,10140.4934386754,28862.9184246784,23832.2150494733,684.999061525859,1576.1807061188,-891.181644592944,1349.64000456702,2374.07773319676,587.144122283134,34.842453632302,165314.262478711,143529.920535713,54419.9862074893,32579.9428145376,20663.3077056734,4331.06354027841,26.7962349591201,0,52.4720928042404,5037.21215511479,0,203.353787012162,0,119.757264789408,4768.3074901251,121.818051886031,1289.13454620676,326.545115156339,65.9494950559538,3477.08503961108,18.6279745002096,0,754.643168182167,0,70.5417499916255,35866.6838080126,16155.7119858676,19710.971822145,21784.3419429984,320.365901218813,320.365901218813,0,0,0,962.588426259741,23067.2962704769,-23614.4847580432,-547.188487566293
163017.696295863,98645.9945167197,5472.98594985673,8051.87118796771,34304.2530804751,5140.9064337918,27816.1948613118,7541.78348674833,5952.82581532716,16.1126210870568,937.31744333399,3411.74363681999,0,43692.0077484135,20679.69403073,816.115528953986,5469.69677179279,1558.75635086418,3084.61576418085,2443.61536264102,2267.47454371406,574.413505880956,4465.00620270211,35264.4924875751,26568.6218374123,642.249006363031,1756.52454851696,-1114.27554215393,1338.48152155256,6683.22466122481,0,31.9154610224321,127753.203808288,124798.560520341,48844.1175049848,29103.8267965295,18137.5568964674,4983.88529706577,28.2769086521528,0,58.5467820747052,4982.50780916228,0,319.083016583213,0,199.424972733326,1215.15925934783,127.904899896696,1469.22467240591,325.374036621321,2896.24271270203,830.078596042102,15.6041723753124,0,619.909673143519,0,66.3340876611897,28713.0593223597,13261.4089518212,15451.6503705386,2954.64328794665,338.50336409664,338.50336409664,0,0,0,-173.657858020429,3119.48879402286,-22220.8145069174,-19101.3257128945
159769.441882642,101597.218277908,5070.60913435538,6285.48324460271,38113.0806110881,5391.57877274029,29133.4709096127,7794.70360248737,6917.73883262267,82.2819019980636,897.346062890217,1910.92520551051,0,43279.0008502913,14893.2227544421,25.7360491468389,367.148130338322,1459.55429385592,3202.9639123053,3192.86701720675,2323.04338327756,521.260026508843,3800.64994180257,27511.2852521295,22686.4409414383,935.258254523745,1497.73185363838,-562.473599114633,1480.21799658033,2377.67319164283,0,31.6948679443886,132258.156630518,130866.807123583,48795.4888114394,29909.238765057,17787.5722232084,5622.34328383893,26.9966121770599,0,55.0845389544096,4985.19551588541,0,567.494200640824,0,156.14376372136,0,133.173142974817,1348.46366131661,325.114314386457,2386.81949035943,1119.83616894131,14.4531825254017,0,851.395087514595,0,195.059259971797,34374.507323878,11639.6922039999,22734.8151198781,1391.34950693516,77.6251746926777,77.6251746926777,0,0,0,2570.38809178541,4039.36277341325,-18401.7312589672,-14362.3684855539
175534.396780314,104537.843273063,5414.54897669734,6797.74718508209,38080.8551901613,5032.79668695883,28940.8240546283,7579.2155877991,11535.3215345852,-740.904370042247,446.53434834964,1450.90407884342,1.9384527741573,44392.7186693274,26601.896385149,109.047573664281,4661.49257139367,1442.19321856284,10891.8633682981,2948.78983423429,2295.74717289324,543.589346448,3709.17329965462,21832.5122052708,17002.0472010234,506.945573791329,1113.66594065376,-606.720366862435,1387.85652057327,2259.74985450563,639.057705851326,36.8553495258202,153701.884575043,146191.882484971,49534.3842388029,36623.4208058457,26219.4837946603,15489.7119781875,32.0457156520449,0,53.144751665427,5002.97130297192,0,416.449871211135,0,243.66053517118,1208.9891394273,159.237344779584,1381.9701279421,323.72191011236,65.6891409298652,826.941593971011,15.1893238702247,0,468.051708502507,0,531.709350266225,33814.5936456618,14929.1395943112,18885.4540513506,7510.00209007193,599.398359076618,599.398359076618,0,0,0,-470.184002313805,7639.21644683474,-22654.6355335693,-15015.4190867346
161843.529486163,91572.5274788257,5874.69227158113,7216.17347621001,27620.8502194339,4706.56047573758,29887.716426285,7826.41711501643,6539.87111304144,-2.57314314835463,5.43979547927427,1897.3797291893,0,44708.714961269,25562.2870460681,418.218939351142,11563.9462593672,1428.04451468046,2864.664902886,2553.86045224367,2348.08906907059,524.943602545472,3860.5193059235,27189.0123350793,18686.0187998506,524.062794694645,1223.88924393986,-699.826449245217,1371.48731453202,6574.69165942276,0,32.7517665792568,134654.517151083,131906.090978905,54502.0554191815,28354.5601474161,17272.2511259238,8485.08468470607,27.3147016802171,0,49.1780547868626,4964.84857038199,0,544.564159838525,0,213.425885618178,1204.0527194949,169.738067704421,1433.6335975859,322.400122151228,38.6729969628575,-797.447020118195,15.2771616979838,0,440.620671609425,0,160.886751823467,31777.224286383,16025.869317262,15751.354969121,2748.42617217891,161.315682211261,161.315682211261,0,0,0,-583.324905355372,2326.4169490348,-18456.5678151221,-16130.1508660873
160277.961521267,95258.9847330662,4942.49368083054,7386.69636658963,30286.7458974276,4914.62285246629,30240.5405804602,7886.31540085247,7557.6585667447,6.62909938559974,2.22469727263433,2035.05759103652,0,42632.7099279175,22386.266860283,23.9139370660581,7107.05827511224,1428.93111359226,3126.12871318615,3823.38058935777,2359.61001100929,520.442505211322,3996.8017157479,20450.259748234,16357.0327440809,509.98524788641,980.666780085157,-470.681532198748,1400.51382939281,2079.12882022939,0,103.599106644446,139827.701773038,137721.017271652,64571.654383911,28056.8843592296,15950.7960977077,6320.4713549507,25.2930339967723,0,57.6936263249526,4965.74238337369,0,526.258121026535,0,190.1401076668,1489.88379789795,183.120306959292,1398.45237308192,0,36.2868149161408,144.648644229816,12.3232757002536,0,303.360012575256,0,297.122245007587,29141.6824308038,16271.3474156363,12870.3350151675,2106.68450138555,63.014466574925,63.014466574925,0,0,0,-333.9394060553,1835.75956190517,-9479.23244997746,-7643.47288807229
178223.37184675,111384.925733912,6015.06345649513,7231.36205136237,41390.3489617401,4627.15501944749,30435.835510092,7733.65777875257,11888.4981746575,21.2356194441357,8.89426388748332,2032.8748980329,-11.4143134170565,43893.7877234962,22956.0727027587,2155.2093853341,31.4333820406113,1432.38589202903,9924.62782898039,2484.72503007865,2322.50943746011,563.273861468733,4041.90788536712,22856.7074227236,17191.9914949864,845.762958168758,1207.37413247515,-361.61117430639,1408.14656186322,2657.6177220166,111.742729797927,641.445955890634,155366.664424026,136891.062089105,49421.7864029273,28168.0916138447,21021.8003350141,8382.32901878221,25.9112096618456,0,53.4437029443382,4977.37870388969,0,649.89102572488,0,261.649512254263,1481.14468946591,166.860597115512,1477.95919498802,637.384742041712,40.984591968646,1450.94080027246,13.4447126717626,0,611.37284825704,0,791.104984975779,38279.3837373188,16756.0353710986,21523.3483662202,18475.6023349212,169.098044763224,169.098044763224,0,0,0,1086.23931871686,19730.9396984012,-19245.6888232153,485.250875185986
161592.37932489,101753.69497436,5356.82577840004,7590.00287703181,38157.7492091236,4836.51511954968,29687.5281529162,7761.35299920487,6644.25676874946,-91.313860994063,0.399893492631092,1810.37803688579,0,43819.8481920863,16018.836158444,79.8443659539354,1228.97082428065,2665.72479227808,3197.13355329591,2383.35437356942,2374.69322793182,453.764430330706,3635.35059080344,30976.4282137058,22859.4722468034,704.507370753385,1509.83104600748,-805.323675254091,1384.34333515043,5902.84404984511,0,125.261211153466,130615.951111185,139978.736133631,54310.8236092972,32788.5934394394,20431.3789127135,5653.08777546912,25.1277394441952,0,55.5879559276696,4966.55330015824,0,621.401937457497,0,211.726075734651,1472.30975351362,99.4425785966994,1287.85453345982,4118.28808103586,62.5157886602818,851.264227347286,15.4793884727154,0,922.289018003917,0,68.4507594319345,32447.9401721804,15451.8908048581,16996.0493673223,-9362.78502244598,0,0,0,0,0,-2090.98133972771,-11453.7663621737,-28599.9156080181,-40053.6819701919
245494.080820448,114504.373166253,5110.48817397671,7851.18018136457,46457.0603418673,5274.22077381607,31212.4550530635,8111.24046002782,7239.60910516419,89.606153597225,5.32219670488475,3153.19072667069,0,74731.0663982254,56258.6412559697,29.2652271667719,14786.0037154489,1646.61021865481,2972.93094204981,5762.33192363264,2385.04249247154,499.752941537634,28176.7037950076,36582.9322438029,31213.2048441079,1197.91924521857,1684.818142163,-486.898896944435,1414.44118519084,2643.47957451952,0,113.887394766005,208911.148576645,155270.452691614,62017.9958493302,37964.5768078127,19603.3621438768,4722.72976222571,32.8844333822204,0,39.0754954445088,4270.3501749366,0,579.343007278777,3462.22389700371,175.986807189188,2921.53637638629,139.752642051729,1444.61339902446,314.308035342516,60.2610723445503,377.552626326559,17.903305242836,0,628.75188098674,0,416.089228710439,35684.5178905943,16138.1130033932,19546.404887201,53640.6958850312,0,0,0,0,0,325.374612038834,53966.07049707,-29117.5015857838,24848.5689112863
224815.534054586,157311.873283588,5699.46129531183,8315.64329243684,72382.0110905714,4302.86374852831,33755.7603850753,8935.73648992839,21650.3377370927,6.12351821169845,1.54731146468454,2262.38841496681,-10.4024999516326,41060.1452276469,26453.9180433026,533.405914647155,0.217296245464408,1320.34682321568,11722.5680332058,3036.5747777417,4117.30172772082,481.010834936176,5242.4926355898,28341.4286498472,23594.9785897626,641.116553868925,1560.46849483902,-919.351940970091,1418.82133275633,2583.28805619393,3.33321474837405,99.8909025170803,196474.105404739,146377.973744133,52903.5780130226,32043.2898138371,19931.0992041595,6802.58408451221,24.3178220153375,0,46.2860180146862,5741.66937087312,0,1893.88968768748,0,22.4468496591781,2167.69214256185,141.759635522259,1280.71161081376,0,65.974175864277,1174.58872270657,143.123545967823,0,315.44671249529,0,110.608825465687,41500.0067131134,11530.0893907945,29969.9173223189,50096.131660606,326.313685045123,326.313685045123,0,0,0,-392.46806093305,50029.9772847181,-31887.4303080186,18142.5469766994
144834.62097422,89363.4645782841,4560.76045926308,5084.53041271579,33174.3117844091,4661.41327800125,25418.1805937377,7054.12352646874,8061.94101327166,15.1386630326811,1.11533098128082,1331.94951640282,0,41777.02121367,13694.1351822658,27.6138849404933,0.0209191108216697,1465.87954717934,3595.92198311091,1745.63044247246,2479.78540004445,571.688492410728,3807.59451299662,41042.096450433,31078.7082244657,654.911400093515,1998.60599127492,-1343.6945911814,2455.63167641571,6822.48200906279,0,30.3631403952542,103792.524523787,116534.792635639,48374.8508778498,28797.7694315169,13417.4205993848,4505.55094573274,42.3544728963305,0,53.701926831952,5281.5933099508,0,794.516309030026,0,214.079388818092,0,194.328858633756,1126.81438314926,0,32.0180762813565,991.606158905522,12.9086735846228,0,125.509767021895,0,42.4383285484623,25944.7517268878,14218.7720214969,11725.9797053909,-12742.2681118524,322.657081386304,322.657081386304,0,0,0,-1198.43904006438,-13618.0500705305,-30125.8998259728,-43743.9498965033
151473.01376378,92945.4605298374,5345.38384131444,4504.27514529899,36068.3637566969,4471.16848254433,28001.362746343,7572.9529247456,6609.07184178774,-397.902804975631,451.915306940044,318.869289142034,0,42988.674044375,15538.8791895678,19.969708741815,1455.81004710917,1399.08440853238,2944.6816861798,1502.41881945334,2381.72631977554,527.071453349501,5308.11674642627,22724.6774960403,18008.7672950496,503.894198841922,1177.13010665358,-673.235907811655,1480.92664524575,2704.21366421765,0,26.875692685315,128748.33626774,129545.444993545,52532.9502394932,28527.464010385,17311.1159682736,4863.34933997092,40.4600584475591,0,58.190800346833,4704.16183978444,0,1560.69249950118,0,183.81675530183,1295.77521791928,171.934530606657,1291.08585811725,0,39.3194400780166,1676.80329103122,19.703411681707,0,1349.34505844667,0,56.4778670400301,31173.9147753933,15701.304799533,15472.6099758604,-797.108725805204,61.8877959614538,61.8877959614538,0,0,0,2745.25015754008,2010.02922769633,-29243.2733259092,-27233.2440982129
196685.105475976,121759.460190975,5656.35782300255,7204.7581484676,53377.8181361817,4995.65390100251,29693.2861677106,7771.84092137092,10932.4844600657,20.9712931326152,-6.66430222810731,2112.95364226854,-87.0606295427795,47678.0928904184,27334.6130241259,36.2541057059134,454.382322395554,1495.02868158251,9991.01212881962,2017.08839437909,2365.68024727437,512.956054915947,10462.2110890529,23506.0919634638,19130.925782404,777.897611975072,1358.92044694752,-581.022834972453,1421.19494257156,2030.72631664011,104.880174438004,40.4671354350769,173179.013512512,160551.795394548,59342.2602592896,34515.2764166354,28543.9158552225,6012.1812751224,27.8703974333051,0,49.1215925462683,5989.31089495064,0,642.911539331183,3609.05159287985,186.811853864807,5053.07635195214,142.312058970263,1485.33546022267,1226.53522431228,34.8296182823396,2716.72865207247,23.5951342880882,0,1216.76503315223,0,127.479175841554,38150.3428634006,16747.8177383763,21402.5251250243,12627.2181179642,583.389301006064,583.389301006064,0,0,0,120.032027197986,13330.6394461682,-25833.3647107165,-12502.7252645483
173574.084326727,107033.650855961,5276.60229588877,6703.44250923725,39606.9136641258,4730.77979927195,31938.2442065132,7931.8914050619,9080.93635060882,-150.385153276607,2.51953890635869,1912.70623962317,0,45833.627336685,20706.8061340812,2074.7299467359,5442.88834923187,1712.25078880248,2775.64361539884,1614.21323351397,2391.23326869496,601.798768234545,4094.04816346862,35370.0369528711,27340.6167499736,839.009141956748,1817.76857892846,-978.759436971711,1414.17676064733,5735.99623409057,0,40.2380662028206,138204.047373856,127755.476504495,51476.8280018971,30002.5180443106,15006.0623717517,4334.30222294474,30.2386323858817,0,51.6157446497914,5312.75717763038,0,942.652687041857,1193.06231423422,202.966617178195,0,171.619177888566,1449.24994240242,305.503665400348,63.7745729201143,78.8776865616586,16.7247695859992,0,781.018263660667,0,71.6988972669114,31270.0680865358,14479.441752773,16790.6263337629,10448.5708693605,333.158219679536,333.158219679536,0,0,0,-938.73104660084,9842.99804243921,-32376.9865337571,-22533.9884913179
169307.526927114,98482.7719644044,5454.5199808908,7131.53224870478,35325.1608809496,4867.03366695021,28297.255085068,7561.99700587705,5704.63829339186,15.864195855303,1.44255298923101,4123.32805372745,0,45155.4235332226,25669.3314294875,2564.27170004006,7110.10579223969,1522.1755642182,2919.85088393498,2508.39800399563,2449.05469226795,601.340554033876,5994.13423875715,27492.1138667897,22891.4542758641,898.225791528457,1512.61650568815,-614.390714159696,1397.65996863335,2254.01790885718,0,50.7559219066109,141815.413060325,140289.193552948,51117.5590340802,30834.3824975768,20916.4645697588,5868.95697386274,29.7453238823651,0,51.5975400806334,5308.11793883614,0,946.901147960822,1802.46468804495,216.201176222608,1280.60637090979,180.161504019864,1252.04648785339,304.711114609572,38.3145691972648,1394.95213362434,19.0546436347517,0,881.819664691225,0,1340.8132923283,37420.7874515327,16797.5450126888,20623.2424388439,1526.21950737642,0,0,0,0,0,1144.6090743465,2670.82858172291,-24101.0918349078,-21430.2632531849
182354.00346168,109172.361311625,6384.13221718028,7281.63452086533,39979.9112652519,4522.51077673299,29635.7514700958,7750.46697147642,11637.1446322501,1.95655422347842,19.0991851960476,1959.75371835311,0,46243.5501310191,26938.092019035,6214.90322262338,128.870773615346,1464.56755736648,9653.84253210807,1612.96448431667,2429.70132912334,602.430526429255,4830.81159345249,20989.8039196111,16489.4890977087,704.224786885488,1076.85431188751,-372.629525002018,1502.18730585207,2258.4812318661,0,35.4214972988359,161364.199542068,154956.995490069,52029.9912354065,38277.4977903389,27899.6033811732,14466.1049884914,42.1992643964822,0,52.4886326642712,5353.98926979332,0,950.727509843013,1514.87117077344,223.956562308919,1280.22394917208,236.945977669607,1487.52757101722,304.620120095883,60.8887523272856,232.930455113457,12.0405197312146,0,642.313785233097,0,1037.77485254256,36749.9030831504,15503.1474217012,21246.7556614493,6407.2040519994,0,0,0,0,0,655.464791807053,7062.66884380645,-31090.543404495,-24027.8745606886
166462.71578752,95501.2743851902,6475.82253491592,6688.1770715298,30684.7283525427,4300.57168719444,29992.54852292,7793.04716361564,6994.29330919148,14.3137258003285,471.29434816556,2086.47766931429,0,46530.3688054172,24431.0725969127,1638.38261893475,9003.085856557,1456.20221273187,3358.98008955463,1916.5459432758,2483.4067110822,563.660700530192,4010.80846424625,29247.7033931065,21343.3293944312,798.465089300163,1404.59911121093,-606.134021910766,1454.33070259467,5608.55986406752,0,43.0183427129356,137215.012394414,137842.135110897,57252.1002138347,29564.6067468386,23041.3568001073,8313.05352001016,33.0594291121965,0,51.6681074211617,5327.17419582944,0,765.069507115918,1696.27199090165,193.018161660228,1277.1590670275,149.785096066056,1348.52349235317,303.890853339417,32.4996254877322,-40.2003915359167,18.5783583985399,0,812.264981248724,0,2759.54080567135,27984.0713501159,13730.6409042366,14253.4304458792,-627.122716483027,0,0,0,0,0,525.080269859735,-102.042446623292,-33739.0612769089,-33841.1037235322
161701.033465908,96408.9146245506,5960.33207438053,7250.41316045029,31686.2021432928,4641.52272357129,29440.9727096662,7879.40636474368,6426.82946578485,13.4530326300633,179.532012270875,2930.25093776006,0,46636.0916114627,18656.0272298943,31.9615290045985,3669.37183656986,1479.86506750045,3587.12904503009,2080.37392123993,2478.53257868942,599.848768622182,4728.94448323779,22475.6459374269,17663.4743288448,696.274684643564,1158.43579768466,-462.161113041093,1484.84724737002,2510.92459683007,0,120.125079738466,139225.387528481,159129.393259241,68557.9839110551,28962.5859019032,29573.3075364941,9637.12649071959,30.7244137623858,2795.36318631502,52.8428236876954,5296.30410461371,0,838.209329431616,1825.05535283593,341.468375130016,1272.70488174376,192.389741691868,1303.6522899577,302.831011850794,4.87556971201993,427.979929712787,24.8512130326009,0,485.148226479542,0,4741.78059581706,32035.5159097885,16173.1851910745,15862.3307187141,-19904.0057307602,0,0,0,0,0,-148.113228398498,-20052.1189591587,-16570.0020750615,-36622.1210342203
185601.927232841,116900.306404941,6713.03142111855,7814.92843430807,44596.2154384553,4091.61331099976,29355.4146675103,7895.79422842892,13671.2038097523,5.95618633775372,8.94328551788993,2747.20562251225,0,47147.0580615962,21554.5627663035,73.2695113457474,6.21710349367327,1441.77243332627,11238.2783488052,1690.4813307537,2504.77121380278,602.901060552394,3996.87176422375,23023.1867756567,17609.8175368275,631.602693926138,1151.88852405029,-520.285830124147,1478.69203378703,2555.41596969699,0,747.658541419075,162578.740457184,153446.337269708,52173.4506772958,29448.2203552022,31077.4818383169,6603.27225666146,32.0412626718107,0,54.1786818250797,5457.22080829593,0,1467.69200601262,1570.48528354121,78.6498873788323,1265.4923345986,190.673926614076,1355.89886843565,301.114837911869,5844.02420792089,1203.26389394324,18.9986552113092,0,1194.29223509692,0,4440.18269219737,40747.1843988934,17923.9274524348,22823.2569464586,9132.40318747574,0,0,0,0,0,608.760475849568,9741.16366332531,-14582.1519102527,-4840.9882469274
232713.024705546,140465.347961232,5649.20455811183,7470.20188532805,37599.7244466601,4436.461553497,31740.2089546181,7645.40053558058,6437.09900520433,-2.91898941654878,227.139776270028,39262.8262353787,0,47319.0717901604,44928.604954153,27673.1217812902,2211.30184663496,2672.34632723671,3342.44538831917,1923.09529981301,2515.82247784307,563.820778334122,4026.65105468169,32797.6527386415,24162.8339173525,584.11260084626,1593.64599891201,-1009.53339806576,1494.78911693911,6413.21146726583,0,142.705636237824,199915.371966904,147665.234572829,56504.4560945846,33766.8638525804,22215.0157499852,8662.38067401821,31.1729774333953,0,50.0918683478108,5244.4999270376,0,768.865207585132,1775.40099563298,544.87216974051,1259.54689187692,157.854820866688,1196.37967577409,299.497204154885,13.5146813833485,967.623933753192,33.7068300882302,0,1143.19954236416,0,66.4083499280231,35178.8988756784,16350.1221353493,18828.7767403292,52250.1373940753,0,0,0,0,0,476.109354301301,52726.2467483766,-43135.5369774934,9590.70977088325
218431.531867731,124148.836589067,6372.10852595693,7106.0043402271,56680.8951051295,5514.70985529605,52222.70023849,11646.2245054761,13359.828774659,66.0596683146349,45.1480462171807,-28864.8424706999,0,76234.3142754947,18048.3810031697,29.6688690034527,2541.10780990717,1606.55590131463,3327.78763983735,3084.39499073443,2477.45026764473,570.418646662757,4410.99687806521,33895.4745106439,30375.799273993,941.746415455688,1628.73988165037,-686.993466194681,0,2466.62747164772,0,111.301349547491,184536.057357087,158242.893697825,66274.9549960098,39492.9965822471,17145.1366498942,2817.91750515675,34.2011970908084,0,48.4673494469115,4623.31451886362,0,425.664782189777,1837.14341768469,281.780412607243,1247.22002882828,167.478264333882,1648.16274810951,296.767073615017,16.3950804478322,366.118514927174,149.448302715709,0,110.19260475457,0,3074.86484912243,35329.8054696735,13279.2555318185,22050.549937855,26293.1636592626,0,0,0,0,0,633.87591915996,26927.0395784225,-35511.3856639388,-8584.34608551625
