"";"competencia";"regiao";"uf";"municipio";"secao";"subclasse";"saldo_movim";"cbo2002ocupacao";"categoria";"grau_instrucao";"idade";"horascontratuais";"raca_cor";"sexo";"tipoempregador";"tipoestabelecimento";"tipo_movim";"tipo_def";"indtrabintermitente";"indtrabparcial";"salario";"tamestabjan";"indicadoraprendiz"
"10868";202407;2;26;260875;"A";132600;1;641015;101;"Médio Incompleto";23;"38.5";3;"Masculino";0;1;97;0;0;0;"1558.73";9;0
"10869";202407;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";28;"44";1;"Masculino";2;3;97;0;0;0;"1450";7;0
"10870";202407;2;26;261110;"A";133410;1;622505;101;"Analfabeto";30;"44";1;"Masculino";0;1;97;0;0;0;"1450";8;0
"10871";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";18;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"10872";202407;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";20;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"10873";202407;2;26;261110;"A";132600;1;724315;101;"Superior Completo";25;"44";3;"Masculino";2;3;97;0;0;0;"2400";6;0
"10874";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";18;"48";1;"Feminino";2;3;97;0;0;0;"1450";5;0
"10875";202407;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";26;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10876";202407;2;29;290990;"A";132600;1;641015;101;"Médio Completo";29;"44";3;"Masculino";2;3;97;0;0;0;"1968.33";4;0
"10877";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";24;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10878";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";18;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10879";202407;2;26;261110;"A";133410;1;621005;101;"6ª a 9ª Fundamental";31;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10880";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";22;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10881";202407;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";21;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10882";202407;2;26;261110;"A";132600;1;622020;101;"6ª a 9ª Fundamental";33;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10883";202407;2;26;261110;"A";133410;1;391205;101;"Superior Incompleto";25;"44";3;"Masculino";0;1;97;0;0;0;"1682.13";9;0
"10884";202407;2;26;261110;"A";132600;1;622020;101;"Médio Completo";40;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10885";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";33;"44";3;"Feminino";0;1;97;0;0;0;"1450";5;0
"10886";202407;2;26;260875;"A";132600;1;622515;101;"Médio Completo";28;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10887";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";21;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"10888";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";27;"44";3;"Masculino";0;1;97;0;0;0;"1450";8;0
"10889";202407;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";44;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10890";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";37;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10891";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";35;"48";1;"Feminino";2;3;97;0;0;0;"1450";7;0
"10892";202407;2;26;261110;"A";133410;1;621005;101;"Médio Completo";20;"44";1;"Feminino";0;1;97;0;0;0;"1450";9;0
"10893";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44";1;"Feminino";2;3;97;0;0;0;"1450";2;0
"10894";202407;2;29;291840;"A";133410;1;621005;101;"6ª a 9ª Fundamental";19;"44";1;"Masculino";0;1;97;0;0;0;"1450";9;0
"10895";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";58;"44";1;"Feminino";0;1;97;0;0;0;"1450";7;0
"10896";202407;2;29;291840;"A";133410;1;621005;101;"5ª Completo Fundamental";36;"44";3;"Masculino";0;1;97;0;0;0;"1450";3;0
"10897";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";19;"44";3;"Masculino";2;3;97;0;0;0;"1450";5;0
"10898";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";22;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"10899";202407;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";28;"44";3;"Feminino";2;3;97;0;0;0;"1450";5;0
"10900";202407;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";50;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10901";202407;2;26;261110;"A";133410;1;621005;101;"Médio Completo";18;"44";2;"Feminino";0;1;97;0;0;0;"1450";9;0
"10902";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";39;"44";3;"Masculino";0;1;97;0;0;0;"1450";10;0
"10903";202407;2;26;261110;"A";133410;1;622515;102;"Fundamental Completo";23;"44";3;"Masculino";2;3;97;0;0;0;"1450";6;0
"10904";202407;2;29;291840;"A";133410;1;622505;101;"6ª a 9ª Fundamental";28;"44";3;"Feminino";2;3;97;0;0;0;"1450";6;0
"10905";202407;2;29;291840;"A";132600;1;622515;101;"5ª Completo Fundamental";37;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10906";202407;2;29;291840;"A";133410;1;621005;103;"Médio Completo";18;"20";3;"Feminino";0;1;97;0;0;0;"725";9;1
"10907";202407;2;26;261110;"A";132600;1;372205;101;"Superior Completo";21;"44";3;"Masculino";0;1;97;0;0;0;"1883.16";10;0
"10908";202407;2;29;290720;"A";132600;1;622515;101;"Até 5ª Incompleto";30;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10909";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";30;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10910";202407;2;26;260875;"A";132600;1;622515;101;"Até 5ª Incompleto";50;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10911";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";23;"48";1;"Feminino";2;3;97;0;0;0;"1450";5;0
"10912";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";18;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"10913";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";28;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10914";202407;2;26;260875;"A";132600;1;622515;101;"Fundamental Completo";20;"44";2;"Feminino";0;1;97;0;0;0;"1450";9;0
"10915";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";50;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10916";202407;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";20;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"10917";202407;2;26;261110;"A";132600;1;621005;101;"Médio Incompleto";35;"44";3;"Masculino";2;3;97;0;0;0;"1450";4;0
"10918";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";21;"44";1;"Masculino";2;3;97;0;0;0;"1450";5;0
"10919";202407;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";58;"44";2;"Masculino";0;1;97;0;0;0;"1450";7;0
"10920";202407;2;29;291840;"A";133410;1;391215;101;"Médio Completo";19;"44";3;"Masculino";0;1;97;0;0;0;"1674.43";9;0
"10921";202407;2;26;261110;"A";133410;1;620105;101;"Analfabeto";47;"44";1;"Feminino";0;1;97;0;0;0;"1652.7";6;0
"10922";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";41;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10923";202407;2;29;290720;"A";132600;1;622515;101;"Médio Completo";31;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10924";202407;2;29;290720;"A";133410;1;621005;105;"Médio Completo";30;"44";3;"Masculino";0;1;97;0;0;0;"1450";5;0
"10925";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";43;"48";1;"Masculino";0;1;97;0;0;0;"1450";8;0
"10926";202407;2;29;290720;"A";132600;1;621005;101;"Médio Completo";42;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10927";202407;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";33;"44";2;"Masculino";0;1;97;0;0;0;"1450";10;0
"10928";202407;2;26;260160;"A";133410;1;621005;101;"Até 5ª Incompleto";31;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10929";202407;2;29;290720;"A";132600;1;622505;101;"Médio Completo";35;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10930";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";20;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10931";202407;2;29;290720;"A";132600;1;621005;101;"6ª a 9ª Fundamental";26;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10932";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";44;"44";3;"Masculino";2;3;97;0;0;0;"1450";2;0
"10933";202407;2;29;291840;"A";133410;1;622505;101;"Médio Completo";23;"48";3;"Masculino";2;3;97;0;0;0;"1450";3;0
"10934";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";35;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10935";202407;2;29;291840;"A";133410;1;621005;103;"Médio Completo";18;"20";3;"Masculino";0;1;97;0;0;0;"725";9;1
"10936";202407;2;26;261110;"A";133410;1;622020;101;"Até 5ª Incompleto";42;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10937";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";31;"44";3;"Masculino";0;1;97;0;0;0;"1450";8;0
"10938";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";26;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10939";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";42;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10940";202407;2;26;260875;"A";132600;1;622515;101;"Médio Completo";21;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10941";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";21;"44";1;"Masculino";0;1;97;0;0;0;"1450";9;0
"10942";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44";2;"Feminino";0;1;97;0;0;0;"1450";10;0
"10943";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";39;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10944";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";23;"44";2;"Feminino";0;1;97;0;0;0;"1450";7;0
"10945";202407;2;26;261110;"A";132600;1;622505;106;"Médio Completo";19;"44";3;"Feminino";2;3;97;0;0;0;"1450";4;0
"10946";202407;2;29;291840;"A";133410;1;621005;101;"Médio Completo";26;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"10947";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";33;"48";1;"Masculino";2;3;97;0;0;0;"1450";7;0
"10948";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";21;"44";1;"Feminino";0;1;97;0;0;0;"1450";10;0
"10949";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";28;"48";1;"Masculino";2;3;97;0;0;0;"1450";7;0
"10950";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";24;"44";3;"Masculino";2;3;97;0;0;0;"1450";3;0
"10951";202407;2;26;261110;"A";132600;1;622020;101;"Médio Completo";27;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"10952";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";28;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10953";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";28;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10954";202407;2;29;290720;"A";133410;1;622515;101;"Médio Incompleto";20;"44";2;"Masculino";0;1;97;0;0;0;"1450";9;0
"10955";202407;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";36;"44";3;"Masculino";0;1;97;0;0;0;"1450";10;0
"10956";202407;2;26;260875;"A";132600;1;622505;101;"Fundamental Completo";43;"44";3;"Feminino";0;1;97;0;0;0;"1450";2;0
"10957";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";28;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"10958";202407;2;29;291840;"A";132600;1;622305;101;"Médio Completo";23;"48";1;"Feminino";0;1;97;0;0;0;"1450";2;0
"10959";202407;2;26;261110;"A";133410;1;411005;101;"Médio Completo";29;"44";1;"Masculino";0;1;97;0;0;0;"1559.82";8;0
"10960";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";30;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10961";202407;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";25;"44";2;"Feminino";2;3;97;0;0;0;"1450";7;0
"10962";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";23;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"10963";202407;2;26;261110;"A";133410;1;622020;101;"Médio Incompleto";19;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10964";202407;2;29;290720;"A";133410;1;391205;101;"Médio Completo";36;"44";3;"Feminino";0;1;97;0;0;0;"1632";8;0
"10965";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";26;"44";1;"Feminino";2;3;97;0;0;0;"1450";7;0
"10966";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";43;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"10967";202407;2;29;290720;"A";132600;1;622515;101;"Médio Completo";32;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10968";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";21;"44";3;"Masculino";2;3;97;0;0;0;"1450";7;0
"10969";202407;2;26;261110;"A";132600;1;622020;101;"6ª a 9ª Fundamental";21;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"10970";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";23;"44";3;"Masculino";2;3;97;0;0;0;"1450";4;0
"10971";202407;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";19;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10972";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";51;"44";3;"Feminino";2;3;97;0;0;0;"1450";5;0
"10973";202407;2;26;261110;"A";132600;1;622515;102;"Médio Completo";24;"44";3;"Feminino";2;3;97;0;0;0;"1450";3;0
"10974";202407;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";25;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10975";202407;2;29;291840;"A";132600;1;622505;103;"Médio Incompleto";18;"24";1;"Masculino";0;1;97;0;0;0;"6.42";9;1
"10976";202407;2;26;261110;"A";132600;1;622505;101;"5ª Completo Fundamental";54;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10977";202407;2;26;261110;"A";133410;1;622020;101;"Até 5ª Incompleto";35;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10978";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";32;"48";1;"Feminino";2;3;97;0;0;0;"1450";7;0
"10979";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";18;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"10980";202407;2;26;261110;"A";133410;1;621005;101;"Médio Completo";22;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10981";202407;2;29;293020;"A";133410;1;622020;101;"Médio Completo";23;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10982";202407;2;29;290720;"A";132600;1;622505;103;"Médio Incompleto";17;"24";3;"Masculino";0;1;97;0;0;0;"770.4";9;1
"10983";202407;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";27;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"10984";202407;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";45;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10985";202407;2;26;261110;"A";133410;1;622020;101;"Médio Incompleto";19;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10986";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";43;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10987";202407;2;29;293020;"A";133410;1;622020;101;"6ª a 9ª Fundamental";18;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"10988";202407;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";32;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10989";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";37;"48";1;"Feminino";2;3;97;0;0;0;"1450";7;0
"10990";202407;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";24;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"10991";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";43;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10992";202407;2;29;291840;"A";132600;1;622515;101;"Fundamental Completo";38;"44";3;"Feminino";2;3;97;0;0;0;"1450";6;0
"10993";202407;2;26;261110;"A";133410;1;622505;101;"Médio Incompleto";38;"44";3;"Masculino";0;1;97;0;0;0;"1450";8;0
"10994";202407;2;26;261110;"A";133410;1;622020;101;"Fundamental Completo";23;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10995";202407;2;29;290720;"A";133410;1;622515;101;"Médio Completo";25;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"10996";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";49;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"10997";202407;2;29;290720;"A";133410;1;622515;101;"Médio Completo";40;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10998";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";26;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"10999";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";33;"44";3;"Feminino";2;3;97;0;0;0;"1450";4;0
"11000";202407;2;26;261110;"A";133410;1;621005;101;"6ª a 9ª Fundamental";22;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"11001";202407;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";52;"44";2;"Feminino";2;3;97;0;0;0;"1450";6;0
"11002";202407;2;26;261110;"A";133410;1;622505;101;"Analfabeto";27;"44";1;"Masculino";0;1;97;0;0;0;"1450";8;0
"11003";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11004";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";34;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11005";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";39;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11006";202407;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";23;"44";3;"Masculino";0;1;97;0;0;0;"1450";10;0
"11007";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";45;"44";1;"Masculino";0;1;97;0;0;0;"1450";10;0
"11008";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";39;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11009";202407;2;26;261110;"A";132600;1;622515;101;"5ª Completo Fundamental";24;"44";3;"Feminino";2;3;97;0;0;0;"1450";4;0
"11010";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";48;"44";3;"Feminino";2;3;97;0;0;0;"1450";5;0
"11011";202407;2;29;291840;"A";133410;1;622505;101;"Médio Completo";34;"44";1;"Masculino";0;1;97;0;0;0;"1450";1;0
"11012";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";24;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"11013";202407;2;26;261110;"A";132600;1;620105;101;"Médio Completo";19;"44";3;"Masculino";0;1;97;0;0;0;"1654.8";10;0
"11014";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";18;"48";1;"Feminino";2;3;97;0;0;0;"1450";7;0
"11015";202407;2;29;291840;"A";133410;1;621005;103;"Médio Incompleto";20;"20";3;"Masculino";0;1;97;0;0;0;"725";9;1
"11016";202407;2;29;291840;"A";133410;1;621005;101;"Médio Completo";44;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"11017";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";32;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11018";202407;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";19;"48";1;"Feminino";0;1;97;0;0;0;"1450";8;0
"11019";202407;2;29;291840;"A";132600;1;621005;101;"Médio Completo";24;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"11020";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";25;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"11021";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";25;"48";3;"Feminino";2;3;97;0;0;0;"1450";5;0
"11022";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";22;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11023";202407;2;29;293020;"A";133410;1;222110;101;"Médio Completo";29;"44";3;"Feminino";0;1;97;0;0;0;"3000";1;0
"11024";202407;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";18;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11025";202407;2;29;291840;"A";133410;1;411005;101;"Médio Completo";24;"44";3;"Masculino";0;1;97;0;0;0;"1674.43";9;0
"11026";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";42;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11027";202407;2;29;291840;"A";132600;1;622505;101;"Médio Incompleto";20;"48";1;"Feminino";0;1;97;0;0;0;"1450";9;0
"11028";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";23;"44";1;"Feminino";2;3;97;0;0;0;"1450";5;0
"11029";202407;2;26;261110;"A";133410;1;622020;101;"Médio Incompleto";27;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11030";202407;2;29;291840;"A";132600;1;622515;101;"Médio Completo";27;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11031";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";34;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11032";202407;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";24;"48";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"11033";202407;2;29;290720;"A";132600;1;622505;101;"6ª a 9ª Fundamental";41;"44";1;"Masculino";0;1;97;0;0;0;"1450";7;0
"11034";202407;2;29;291840;"A";133410;1;621005;101;"Médio Completo";37;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"11035";202407;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";19;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11036";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44";4;"Masculino";0;1;97;0;0;0;"1450";9;0
"11037";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";19;"44";3;"Feminino";2;3;97;0;0;0;"1450";4;0
"11038";202407;2;26;261110;"A";133410;1;622020;101;"Médio Incompleto";35;"44";3;"Masculino";0;1;97;0;0;0;"1450";8;0
"11039";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";29;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11040";202407;2;26;260160;"A";133410;1;621005;101;"Médio Completo";22;"44";3;"Masculino";0;1;97;0;0;0;"1450";9;0
"11041";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";21;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11042";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";22;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11043";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";33;"44";3;"Masculino";0;1;97;0;0;0;"1450";6;0
"11044";202407;2;29;291840;"A";133410;1;621005;101;"Médio Completo";43;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"11045";202407;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";24;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11046";202407;2;29;290720;"A";132600;1;641015;101;"Fundamental Completo";27;"40";1;"Masculino";0;1;97;0;0;0;"1650.48";2;0
"11047";202407;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";43;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11048";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";27;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11049";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";27;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"11050";202407;2;29;290720;"A";133410;1;622515;101;"Médio Incompleto";19;"44";3;"Feminino";0;1;97;0;0;0;"1450";9;0
"11051";202407;2;26;261110;"A";132600;1;622020;101;"Médio Completo";30;"44";3;"Feminino";0;1;97;0;0;0;"1450";8;0
"11052";202407;2;26;261110;"A";133410;1;620105;101;"Médio Completo";25;"44";1;"Masculino";0;1;97;0;0;0;"1600";9;0
"11053";202407;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";20;"44";3;"Feminino";0;1;97;0;0;0;"1450";10;0
"11054";202407;2;29;291840;"A";132600;1;622515;101;"Fundamental Completo";35;"44";3;"Masculino";2;3;97;0;0;0;"1450";5;0
"11055";202407;2;26;261110;"A";132600;1;622505;101;"Médio Completo";23;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"11056";202407;2;26;261110;"A";133410;1;622020;101;"Médio Completo";25;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
"11057";202407;2;29;291840;"A";132600;1;622505;103;"Médio Incompleto";18;"24";1;"Masculino";0;1;97;0;0;0;"6.42";8;1
"11058";202407;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";45;"44";3;"Feminino";0;1;97;0;0;0;"1450";6;0
"11059";202407;2;26;261110;"A";132600;1;622515;101;"Médio Completo";40;"44";3;"Feminino";2;3;97;0;0;0;"1450";5;0
"11060";202407;2;29;290720;"A";133410;1;622505;101;"Médio Incompleto";18;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"11061";202407;2;29;290720;"A";132600;1;622505;101;"6ª a 9ª Fundamental";20;"44";3;"Masculino";0;1;97;0;0;0;"1450";7;0
"11062";202407;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";22;"44";3;"Masculino";2;3;97;0;0;0;"1450";4;0
"11063";202407;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";18;"44";3;"Feminino";2;3;97;0;0;0;"1450";7;0
"11064";202407;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";28;"44";3;"Feminino";0;1;97;0;0;0;"1450";7;0
