"";"competencia";"regiao";"uf";"municipio";"secao";"subclasse";"saldo_movim";"cbo2002ocupacao";"categoria";"grau_instrucao";"idade";"horascontratuais";"raca_cor";"sexo";"tipoempregador";"tipoestabelecimento";"tipo_movim";"tipo_def";"indtrabintermitente";"indtrabparcial";"salario";"tamestabjan";"indicadoraprendiz"
"14818";202306;2;29;291840;"A";132600;1;411005;103;"Médio Completo";18;"24,00";6;"Masculino";0;1;97;0;0;0;"6,00";9;1
"14819";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";25;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14820";202306;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";28;"40,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14821";202306;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";59;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";7;0
"14822";202306;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44,00";2;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14823";202306;2;29;291840;"A";132600;1;622515;101;"Superior Incompleto";37;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14824";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";35;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14825";202306;2;26;260875;"A";132600;1;622515;101;"Médio Incompleto";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14826";202306;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";20;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14827";202306;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14828";202306;2;26;261110;"A";132600;1;622515;103;"Médio Completo";18;"20,00";6;"Masculino";0;1;97;0;0;0;"600,00";8;1
"14829";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";38;"48,00";1;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14830";202306;2;29;291840;"A";132600;1;411005;103;"Médio Completo";18;"24,00";6;"Masculino";0;1;97;0;0;0;"6,00";9;1
"14831";202306;2;29;291840;"A";132600;1;411005;103;"Fundamental Completo";19;"20,00";1;"Masculino";0;1;97;0;0;0;"6,00";7;1
"14832";202306;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";28;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14833";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";48;"44,00";4;"Feminino";2;3;97;0;0;0;"1354,00";5;0
"14834";202306;2;26;261110;"A";132600;1;622515;101;"Até 5ª Incompleto";45;"44,00";3;"Masculino";0;1;97;0;0;0;"1340,00";10;0
"14835";202306;2;26;261110;"A";132600;1;715145;101;"Médio Incompleto";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1592,11";9;0
"14836";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";32;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";8;0
"14837";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";27;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14838";202306;2;29;291840;"A";132600;1;622505;101;"Médio Completo";25;"48,00";1;"Masculino";2;3;97;0;0;0;"1354,00";5;0
"14839";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";24;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14840";202306;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";44;"48,00";1;"Feminino";2;3;97;0;0;0;"1354,00";5;0
"14841";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14842";202306;2;29;291840;"A";132600;1;641015;101;"Fundamental Completo";23;"48,00";1;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14843";202306;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";18;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14844";202306;2;26;261110;"A";132600;1;621005;101;"Médio Completo";31;"44,00";3;"Feminino";2;3;97;0;0;0;"1500,00";2;0
"14845";202306;2;29;291840;"A";132600;1;411005;103;"Fundamental Completo";18;"20,00";1;"Masculino";0;1;97;0;0;0;"6,00";7;1
"14846";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";31;"44,00";6;"Feminino";0;1;97;0;0;0;"1354,00";7;0
"14847";202306;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";30;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14848";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14849";202306;2;26;261110;"A";132600;1;514225;101;"Até 5ª Incompleto";55;"44,00";3;"Masculino";0;1;97;1;0;0;"1354,00";7;0
"14850";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";20;"40,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14851";202306;2;29;291840;"A";132600;1;411005;103;"Fundamental Completo";18;"20,00";1;"Masculino";0;1;97;0;0;0;"6,00";7;1
"14852";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14853";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";32;"48,00";1;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14854";202306;2;26;261110;"A";132600;1;641015;101;"Fundamental Completo";41;"48,00";1;"Masculino";2;3;97;0;0;0;"1652,40";5;0
"14855";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";18;"48,00";6;"Masculino";2;3;97;0;0;0;"1354,00";5;0
"14856";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";34;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14857";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";21;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14858";202306;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14859";202306;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14860";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";6;0
"14861";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";23;"48,00";6;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14862";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";36;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14863";202306;2;26;261110;"A";132600;1;622020;101;"5ª Completo Fundamental";47;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14864";202306;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";18;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";5;0
"14865";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";19;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14866";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14867";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";44;"48,00";6;"Masculino";2;3;97;0;0;0;"1354,00";6;0
"14868";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";34;"44,00";6;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14869";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";19;"40,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14870";202306;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14871";202306;2;26;261110;"A";132600;1;622020;101;"Médio Incompleto";40;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14872";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Masculino";0;1;97;0;0;0;"1340,00";10;0
"14873";202306;2;29;290720;"A";132600;1;622515;101;"Médio Incompleto";27;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14874";202306;2;29;290720;"A";132600;1;622515;101;"Até 5ª Incompleto";57;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14875";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";22;"44,00";6;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14876";202306;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";45;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14877";202306;2;26;261110;"A";132600;1;641015;101;"Fundamental Completo";31;"44,00";3;"Masculino";2;3;97;0;0;0;"1400,00";1;0
"14878";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";27;"44,00";3;"Masculino";2;3;97;0;0;0;"1320,00";6;0
"14879";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";53;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14880";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";22;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14881";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";43;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";6;0
"14882";202306;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";30;"44,00";2;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14883";202306;2;29;290720;"A";132600;1;622515;101;"Até 5ª Incompleto";34;"44,00";3;"Feminino";0;1;97;0;0;9;"1354,00";8;0
"14884";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14885";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";35;"44,00";6;"Feminino";0;1;97;0;0;0;"1320,00";8;0
"14886";202306;2;29;291840;"A";132600;1;621005;101;"Até 5ª Incompleto";51;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14887";202306;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";32;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14888";202306;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";33;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14889";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";35;"48,00";1;"Feminino";2;3;97;0;0;0;"1354,00";4;0
"14890";202306;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";19;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14891";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";42;"44,00";3;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14892";202306;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";37;"40,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14893";202306;2;29;290720;"A";132600;1;621005;101;"Médio Completo";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14894";202306;2;26;260875;"A";132600;1;622505;101;"Médio Completo";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14895";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";19;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";1;0
"14896";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";40;"48,00";6;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14897";202306;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";22;"44,00";6;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14898";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";22;"48,00";1;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14899";202306;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";51;"44,00";3;"Feminino";0;1;97;0;0;0;"1340,00";10;0
"14900";202306;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";43;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14901";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";39;"44,00";6;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14902";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";31;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14903";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";25;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";7;0
"14904";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";30;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14905";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";32;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";5;0
"14906";202306;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14907";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";39;"44,00";2;"Masculino";2;3;97;0;0;0;"1354,00";2;0
"14908";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";28;"44,00";1;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14909";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14910";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";6;0
"14911";202306;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14912";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14913";202306;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";41;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14914";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Masculino";2;3;97;0;0;0;"1320,00";4;0
"14915";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";21;"48,00";1;"Feminino";0;1;97;0;0;0;"1320,00";9;0
"14916";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";32;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";6;0
"14917";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";29;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14918";202306;2;26;261110;"A";132600;1;622020;101;"5ª Completo Fundamental";50;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14919";202306;2;26;261110;"A";132600;1;622515;103;"Médio Completo";18;"20,00";6;"Feminino";0;1;97;0;0;0;"600,00";8;1
"14920";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";27;"48,00";1;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14921";202306;2;26;261110;"A";132600;1;641015;101;"Fundamental Completo";37;"44,00";3;"Masculino";2;3;97;0;0;0;"1562,00";1;0
"14922";202306;2;26;261110;"A";132600;1;622020;111;"Médio Incompleto";41;"44,00";6;"Feminino";0;1;97;0;1;0;"1353,00";7;0
"14923";202306;2;29;290720;"A";132600;1;621005;101;"Fundamental Completo";20;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14924";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";36;"44,00";2;"Masculino";0;1;97;0;0;0;"1354,00";5;0
"14925";202306;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";7;0
"14926";202306;2;26;261110;"A";132600;1;622510;103;"Médio Completo";19;"20,00";3;"Feminino";0;1;97;0;0;0;"620,00";10;1
"14927";202306;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";35;"44,00";6;"Feminino";0;1;97;0;0;0;"1320,00";10;0
"14928";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";20;"48,00";6;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14929";202306;2;26;261110;"A";132600;1;622020;105;"Até 5ª Incompleto";49;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14930";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";44;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14931";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";32;"44,00";1;"Feminino";2;3;97;0;0;0;"1851,79";5;0
"14932";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";44;"48,00";6;"Masculino";0;1;97;0;0;0;"1320,00";9;0
"14933";202306;2;26;261110;"A";132600;1;622515;101;"Até 5ª Incompleto";61;"44,00";4;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14934";202306;2;26;261110;"A";132600;1;723310;101;"6ª a 9ª Fundamental";31;"44,00";3;"Masculino";2;3;97;0;0;0;"1864,58";1;0
"14935";202306;2;26;261110;"A";132600;1;641015;101;"6ª a 9ª Fundamental";51;"44,00";1;"Feminino";0;1;97;0;0;0;"1798,00";5;0
"14936";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";22;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";6;0
"14937";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";32;"48,00";6;"Feminino";0;1;97;0;0;0;"1320,00";9;0
"14938";202306;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";36;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14939";202306;2;26;261110;"A";132600;1;622515;101;"Médio Incompleto";19;"44,00";6;"Masculino";0;1;97;0;0;0;"1320,00";6;0
"14940";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";25;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14941";202306;2;26;261110;"A";132600;1;622020;101;"Fundamental Completo";46;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14942";202306;2;26;261110;"A";132600;1;620105;101;"Superior Incompleto";32;"44,00";1;"Masculino";0;1;97;0;0;0;"3723,60";7;0
"14943";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14944";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";50;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";7;0
"14945";202306;2;29;291840;"A";132600;1;622505;101;"Fundamental Completo";41;"48,00";6;"Masculino";0;1;97;0;0;0;"1320,00";7;0
"14946";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";28;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";1;0
"14947";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";31;"48,00";1;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14948";202306;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";31;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14949";202306;2;26;261110;"A";132600;1;622510;103;"Médio Completo";19;"20,00";1;"Masculino";0;1;97;0;0;0;"620,00";10;1
"14950";202306;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";32;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14951";202306;2;26;261110;"A";132600;1;622020;105;"Médio Incompleto";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";10;0
"14952";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";33;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";1;0
"14953";202306;2;29;291840;"A";132600;1;411005;103;"Médio Completo";20;"24,00";6;"Masculino";0;1;97;0;0;0;"6,00";9;1
"14954";202306;2;26;261110;"A";132600;1;622510;103;"Médio Completo";18;"20,00";3;"Feminino";0;1;97;0;0;0;"620,00";10;1
"14955";202306;2;26;261110;"A";132600;1;622505;101;"Médio Incompleto";43;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";6;0
"14956";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";47;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14957";202306;2;29;290720;"A";132600;1;621005;101;"Até 5ª Incompleto";37;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14958";202306;2;26;261110;"A";132600;1;621005;101;"Médio Completo";18;"44,00";6;"Masculino";0;1;97;0;0;0;"1320,00";1;0
"14959";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";43;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";8;0
"14960";202306;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";19;"44,00";3;"Masculino";2;3;97;0;0;0;"1320,00";6;0
"14961";202306;2;26;261110;"A";132600;1;622515;101;"5ª Completo Fundamental";44;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14962";202306;2;26;260875;"A";132600;1;622505;101;"Médio Completo";28;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14963";202306;2;26;260875;"A";132600;1;622515;101;"Até 5ª Incompleto";41;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14964";202306;2;29;290720;"A";132600;1;621005;101;"Médio Incompleto";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14965";202306;2;26;261110;"A";132600;1;622510;103;"Médio Completo";18;"20,00";1;"Masculino";0;1;97;0;0;0;"620,00";10;1
"14966";202306;2;29;291840;"A";132600;1;622515;101;"5ª Completo Fundamental";58;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14967";202306;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14968";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";48;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";5;0
"14969";202306;2;29;291840;"A";132600;1;622515;101;"Até 5ª Incompleto";23;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14970";202306;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";52;"44,00";3;"Feminino";2;3;97;0;0;0;"1320,00";7;0
"14971";202306;2;26;260875;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14972";202306;2;29;291840;"A";132600;1;622505;101;"Médio Completo";47;"48,00";6;"Feminino";0;1;97;0;0;0;"1320,00";9;0
"14973";202306;2;26;261110;"A";132600;1;622505;101;"6ª a 9ª Fundamental";54;"44,00";3;"Masculino";0;1;97;0;0;0;"1320,00";8;0
"14974";202306;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";35;"44,00";6;"Feminino";2;3;97;0;0;0;"1320,00";1;0
"14975";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";21;"44,00";3;"Feminino";2;3;97;0;0;0;"1354,00";4;0
"14976";202306;2;29;290720;"A";132600;1;622515;101;"6ª a 9ª Fundamental";26;"40,00";3;"Feminino";0;1;97;0;0;0;"1320,00";8;0
"14977";202306;2;29;291840;"A";132600;1;314115;101;"Médio Completo";24;"44,00";3;"Masculino";0;1;97;0;0;0;"1698,71";9;0
"14978";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";23;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14979";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";20;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";5;0
"14980";202306;2;29;290720;"A";132600;1;622515;101;"5ª Completo Fundamental";28;"40,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14981";202306;2;29;291840;"A";132600;1;622515;101;"6ª a 9ª Fundamental";37;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14982";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";23;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";10;0
"14983";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";30;"44,00";4;"Feminino";2;3;97;0;0;0;"1354,00";5;0
"14984";202306;2;26;261110;"A";132600;1;621005;101;"Fundamental Completo";41;"44,00";6;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14985";202306;2;29;290720;"A";132600;1;622515;101;"Até 5ª Incompleto";42;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";8;0
"14986";202306;2;29;291840;"A";132600;1;622515;101;"Médio Completo";22;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14987";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";39;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";7;0
"14988";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";24;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"14989";202306;2;26;260875;"A";132600;1;621005;101;"Médio Completo";30;"44,00";6;"Masculino";2;3;97;0;0;0;"1320,00";1;0
"14990";202306;2;26;261110;"A";132600;1;622515;101;"Médio Completo";30;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14991";202306;2;29;290720;"A";132600;1;622515;101;"Médio Completo";41;"40,00";3;"Feminino";0;1;97;0;0;0;"1354,00";8;0
"14992";202306;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";19;"44,00";3;"Masculino";2;3;97;0;0;0;"1354,00";1;0
"14993";202306;2;29;290720;"A";132600;1;622505;101;"5ª Completo Fundamental";58;"44,00";6;"Feminino";0;1;97;0;0;0;"1354,00";7;0
"14994";202306;2;26;260875;"A";132600;1;622515;101;"Médio Completo";21;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";9;0
"14995";202306;2;26;261110;"A";132600;1;622505;101;"Fundamental Completo";36;"44,00";3;"Masculino";0;1;97;0;0;0;"1354,00";7;0
"14996";202306;2;29;291840;"A";132600;1;622515;101;"Médio Incompleto";30;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";10;0
"14997";202306;2;26;261110;"A";132600;1;622505;101;"Até 5ª Incompleto";46;"44,00";3;"Feminino";0;1;97;0;0;0;"1320,00";7;0
"14998";202306;2;29;290720;"A";132600;1;622505;101;"Médio Completo";26;"44,00";6;"Feminino";2;3;97;0;0;0;"1354,00";1;0
"14999";202306;2;26;261110;"A";132600;1;622505;101;"Médio Completo";34;"44,00";6;"Feminino";0;1;97;0;0;0;"1320,00";5;0
"15000";202306;2;29;290720;"A";132600;1;621005;101;"5ª Completo Fundamental";31;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
"15001";202306;2;26;261110;"A";132600;1;622515;101;"6ª a 9ª Fundamental";29;"44,00";3;"Feminino";0;1;97;0;0;0;"1340,00";10;0
"15002";202306;2;26;261110;"A";132600;1;622515;101;"Fundamental Completo";41;"44,00";3;"Feminino";0;1;97;0;0;0;"1354,00";9;0
